,id,date,speed,date_year,date_month,date_day,date_weekday,date_hour,date_quarter,date_weekofyear,date_dayofyear,a/pm,hour_section,work_hour,holiday
13327,13327,2018-11-11 19:00:00,44.48425819,2018,11,11,6,19,4,45,315,1,4,4,1
13328,13328,2018-11-11 20:00:00,41.58385072,2018,11,11,6,20,4,45,315,1,4,4,1
13329,13329,2018-11-11 21:00:00,38.84070193,2018,11,11,6,21,4,45,315,1,4,4,1
13330,13330,2018-11-11 22:00:00,38.78682621,2018,11,11,6,22,4,45,315,1,4,4,1
13331,13331,2018-11-12 00:00:00,46.46194992,2018,11,12,0,0,4,46,316,0,4,4,0
13332,13332,2018-11-12 01:00:00,48.7620321,2018,11,12,0,1,4,46,316,0,1,1,0
13333,13333,2018-11-12 02:00:00,46.70288436,2018,11,12,0,2,4,46,316,0,1,1,0
13334,13334,2018-11-12 03:00:00,50.38922267,2018,11,12,0,3,4,46,316,0,1,1,0
13335,13335,2018-11-12 04:00:00,46.91634826,2018,11,12,0,4,4,46,316,0,1,1,0
13336,13336,2018-11-12 05:00:00,47.80377234,2018,11,12,0,5,4,46,316,0,1,1,0
13337,13337,2018-11-12 06:00:00,42.05939394,2018,11,12,0,6,4,46,316,0,1,1,0
13338,13338,2018-11-12 07:00:00,26.01077397,2018,11,12,0,7,4,46,316,0,2,2,0
13339,13339,2018-11-12 08:00:00,13.15615633,2018,11,12,0,8,4,46,316,0,2,2,0
13340,13340,2018-11-12 09:00:00,17.53542451,2018,11,12,0,9,4,46,316,0,2,2,0
13341,13341,2018-11-12 10:00:00,30.46139789,2018,11,12,0,10,4,46,316,0,2,2,0
13342,13342,2018-11-12 12:00:00,23.269157500000002,2018,11,12,0,12,4,46,316,1,2,2,0
13343,13343,2018-11-12 16:00:00,27.5253664,2018,11,12,0,16,4,46,316,1,3,3,0
13344,13344,2018-11-12 19:00:00,19.82813734,2018,11,12,0,19,4,46,316,1,4,4,0
13345,13345,2018-11-12 20:00:00,36.5870157,2018,11,12,0,20,4,46,316,1,4,4,0
13346,13346,2018-11-12 22:00:00,44.95100306,2018,11,12,0,22,4,46,316,1,4,4,0
13347,13347,2018-11-12 23:00:00,44.98268494,2018,11,12,0,23,4,46,316,1,4,4,0
13348,13348,2018-11-13 01:00:00,49.64644645,2018,11,13,1,1,4,46,317,0,1,1,0
13349,13349,2018-11-13 03:00:00,49.45724219,2018,11,13,1,3,4,46,317,0,1,1,0
13350,13350,2018-11-13 05:00:00,46.20461475,2018,11,13,1,5,4,46,317,0,1,1,0
13351,13351,2018-11-13 07:00:00,27.74327762,2018,11,13,1,7,4,46,317,0,2,2,0
13352,13352,2018-11-13 12:00:00,14.99884789,2018,11,13,1,12,4,46,317,1,2,2,0
13353,13353,2018-11-13 14:00:00,15.74055615,2018,11,13,1,14,4,46,317,1,3,3,0
13354,13354,2018-11-13 15:00:00,21.36328356,2018,11,13,1,15,4,46,317,1,3,3,0
13355,13355,2018-11-13 16:00:00,14.96287762,2018,11,13,1,16,4,46,317,1,3,3,0
13356,13356,2018-11-13 18:00:00,11.25123521,2018,11,13,1,18,4,46,317,1,3,3,0
13357,13357,2018-11-13 20:00:00,38.52814145,2018,11,13,1,20,4,46,317,1,4,4,0
13358,13358,2018-11-13 22:00:00,40.32812079,2018,11,13,1,22,4,46,317,1,4,4,0
13359,13359,2018-11-14 00:00:00,48.89475011,2018,11,14,2,0,4,46,318,0,4,4,0
13360,13360,2018-11-14 03:00:00,47.35983498,2018,11,14,2,3,4,46,318,0,1,1,0
13361,13361,2018-11-14 04:00:00,49.10486837,2018,11,14,2,4,4,46,318,0,1,1,0
13362,13362,2018-11-14 06:00:00,45.94493219,2018,11,14,2,6,4,46,318,0,1,1,0
13363,13363,2018-11-14 07:00:00,25.94473157,2018,11,14,2,7,4,46,318,0,2,2,0
13364,13364,2018-11-14 08:00:00,11.95052318,2018,11,14,2,8,4,46,318,0,2,2,0
13365,13365,2018-11-14 09:00:00,16.43267135,2018,11,14,2,9,4,46,318,0,2,2,0
13366,13366,2018-11-14 11:00:00,26.50287667,2018,11,14,2,11,4,46,318,0,2,2,0
13367,13367,2018-11-14 12:00:00,19.66972867,2018,11,14,2,12,4,46,318,1,2,2,0
13368,13368,2018-11-14 14:00:00,16.38161012,2018,11,14,2,14,4,46,318,1,3,3,0
13369,13369,2018-11-14 15:00:00,16.91757762,2018,11,14,2,15,4,46,318,1,3,3,0
13370,13370,2018-11-14 17:00:00,11.69234173,2018,11,14,2,17,4,46,318,1,3,3,0
13371,13371,2018-11-14 19:00:00,15.95937537,2018,11,14,2,19,4,46,318,1,4,4,0
13372,13372,2018-11-14 20:00:00,31.36203451,2018,11,14,2,20,4,46,318,1,4,4,0
13373,13373,2018-11-14 21:00:00,42.58329326,2018,11,14,2,21,4,46,318,1,4,4,0
13374,13374,2018-11-15 00:00:00,48.10507214,2018,11,15,3,0,4,46,319,0,4,4,0
13375,13375,2018-11-15 01:00:00,49.48569957,2018,11,15,3,1,4,46,319,0,1,1,0
13376,13376,2018-11-15 02:00:00,47.3315876,2018,11,15,3,2,4,46,319,0,1,1,0
13377,13377,2018-11-15 03:00:00,49.12503701,2018,11,15,3,3,4,46,319,0,1,1,0
13378,13378,2018-11-15 04:00:00,46.42357194,2018,11,15,3,4,4,46,319,0,1,1,0
13379,13379,2018-11-15 07:00:00,23.62003356,2018,11,15,3,7,4,46,319,0,2,2,0
13380,13380,2018-11-15 08:00:00,14.30067027,2018,11,15,3,8,4,46,319,0,2,2,0
13381,13381,2018-11-15 09:00:00,16.88132828,2018,11,15,3,9,4,46,319,0,2,2,0
13382,13382,2018-11-15 10:00:00,23.04785934,2018,11,15,3,10,4,46,319,0,2,2,0
13383,13383,2018-11-15 11:00:00,16.63521397,2018,11,15,3,11,4,46,319,0,2,2,0
13384,13384,2018-11-15 14:00:00,20.84480546,2018,11,15,3,14,4,46,319,1,3,3,0
13385,13385,2018-11-15 15:00:00,18.14409993,2018,11,15,3,15,4,46,319,1,3,3,0
13386,13386,2018-11-15 16:00:00,17.16557235,2018,11,15,3,16,4,46,319,1,3,3,0
13387,13387,2018-11-15 17:00:00,14.65583644,2018,11,15,3,17,4,46,319,1,3,3,0
13388,13388,2018-11-15 18:00:00,12.90804576,2018,11,15,3,18,4,46,319,1,3,3,0
13389,13389,2018-11-15 23:00:00,38.18647884,2018,11,15,3,23,4,46,319,1,4,4,0
13390,13390,2018-11-16 00:00:00,48.11275271,2018,11,16,4,0,4,46,320,0,4,4,0
13391,13391,2018-11-16 01:00:00,47.34217413,2018,11,16,4,1,4,46,320,0,1,1,0
13392,13392,2018-11-16 02:00:00,48.68193154,2018,11,16,4,2,4,46,320,0,1,1,0
13393,13393,2018-11-16 04:00:00,47.44507068,2018,11,16,4,4,4,46,320,0,1,1,0
13394,13394,2018-11-16 05:00:00,49.41781171,2018,11,16,4,5,4,46,320,0,1,1,0
13395,13395,2018-11-16 06:00:00,45.09475811,2018,11,16,4,6,4,46,320,0,1,1,0
13396,13396,2018-11-16 08:00:00,12.923632699999999,2018,11,16,4,8,4,46,320,0,2,2,0
13397,13397,2018-11-16 09:00:00,19.74991661,2018,11,16,4,9,4,46,320,0,2,2,0
13398,13398,2018-11-16 11:00:00,17.36996619,2018,11,16,4,11,4,46,320,0,2,2,0
13399,13399,2018-11-16 13:00:00,19.99420274,2018,11,16,4,13,4,46,320,1,3,3,0
13400,13400,2018-11-16 14:00:00,19.06708082,2018,11,16,4,14,4,46,320,1,3,3,0
13401,13401,2018-11-16 15:00:00,16.30029304,2018,11,16,4,15,4,46,320,1,3,3,0
13402,13402,2018-11-16 17:00:00,10.4159736,2018,11,16,4,17,4,46,320,1,3,3,0
13403,13403,2018-11-16 20:00:00,37.267177000000004,2018,11,16,4,20,4,46,320,1,4,4,0
13404,13404,2018-11-16 21:00:00,46.15290732,2018,11,16,4,21,4,46,320,1,4,4,0
13405,13405,2018-11-16 23:00:00,31.64265753,2018,11,16,4,23,4,46,320,1,4,4,0
13406,13406,2018-11-17 01:00:00,46.14185915,2018,11,17,5,1,4,46,321,0,1,1,0
13407,13407,2018-11-17 02:00:00,46.03971495,2018,11,17,5,2,4,46,321,0,1,1,0
13408,13408,2018-11-17 03:00:00,47.21336059,2018,11,17,5,3,4,46,321,0,1,1,0
13409,13409,2018-11-17 04:00:00,45.67718888,2018,11,17,5,4,4,46,321,0,1,1,0
13410,13410,2018-11-17 05:00:00,47.39742154,2018,11,17,5,5,4,46,321,0,1,1,0
13411,13411,2018-11-17 06:00:00,47.53424743,2018,11,17,5,6,4,46,321,0,1,1,0
13412,13412,2018-11-17 08:00:00,21.69679181,2018,11,17,5,8,4,46,321,0,2,2,0
13413,13413,2018-11-17 09:00:00,16.05464641,2018,11,17,5,9,4,46,321,0,2,2,0
13414,13414,2018-11-17 10:00:00,16.52737001,2018,11,17,5,10,4,46,321,0,2,2,0
13415,13415,2018-11-17 11:00:00,17.48716632,2018,11,17,5,11,4,46,321,0,2,2,0
13416,13416,2018-11-17 14:00:00,15.47907227,2018,11,17,5,14,4,46,321,1,3,3,0
13417,13417,2018-11-17 18:00:00,20.10026828,2018,11,17,5,18,4,46,321,1,3,3,0
13418,13418,2018-11-17 19:00:00,35.30628571,2018,11,17,5,19,4,46,321,1,4,4,0
13419,13419,2018-11-17 20:00:00,43.44670085,2018,11,17,5,20,4,46,321,1,4,4,0
13420,13420,2018-11-17 21:00:00,39.65788017,2018,11,17,5,21,4,46,321,1,4,4,0
13421,13421,2018-11-17 23:00:00,37.644549600000005,2018,11,17,5,23,4,46,321,1,4,4,0
13422,13422,2018-11-18 04:00:00,47.99100233,2018,11,18,6,4,4,46,322,0,1,1,1
13423,13423,2018-11-18 05:00:00,44.449307700000006,2018,11,18,6,5,4,46,322,0,1,1,1
13424,13424,2018-11-18 06:00:00,46.17192766,2018,11,18,6,6,4,46,322,0,1,1,1
13425,13425,2018-11-18 08:00:00,44.86237114,2018,11,18,6,8,4,46,322,0,2,2,1
13426,13426,2018-11-18 11:00:00,39.07360586,2018,11,18,6,11,4,46,322,0,2,2,1
13427,13427,2018-11-18 14:00:00,40.09532339,2018,11,18,6,14,4,46,322,1,3,3,1
13428,13428,2018-11-18 16:00:00,38.21350327,2018,11,18,6,16,4,46,322,1,3,3,1
13429,13429,2018-11-18 17:00:00,37.46192271,2018,11,18,6,17,4,46,322,1,3,3,1
13430,13430,2018-11-18 21:00:00,33.47724697,2018,11,18,6,21,4,46,322,1,4,4,1
13431,13431,2018-11-18 22:00:00,36.56853241,2018,11,18,6,22,4,46,322,1,4,4,1
13432,13432,2018-11-19 02:00:00,47.63485805,2018,11,19,0,2,4,47,323,0,1,1,0
13433,13433,2018-11-19 03:00:00,47.23494926,2018,11,19,0,3,4,47,323,0,1,1,0
13434,13434,2018-11-19 04:00:00,46.72476168,2018,11,19,0,4,4,47,323,0,1,1,0
13435,13435,2018-11-19 05:00:00,45.33363499,2018,11,19,0,5,4,47,323,0,1,1,0
13436,13436,2018-11-19 07:00:00,19.10558922,2018,11,19,0,7,4,47,323,0,2,2,0
13437,13437,2018-11-19 09:00:00,17.753276800000002,2018,11,19,0,9,4,47,323,0,2,2,0
13438,13438,2018-11-19 11:00:00,25.27530542,2018,11,19,0,11,4,47,323,0,2,2,0
13439,13439,2018-11-19 15:00:00,14.30618599,2018,11,19,0,15,4,47,323,1,3,3,0
13440,13440,2018-11-19 18:00:00,13.86594364,2018,11,19,0,18,4,47,323,1,3,3,0
13441,13441,2018-11-19 19:00:00,24.99221232,2018,11,19,0,19,4,47,323,1,4,4,0
13442,13442,2018-11-19 20:00:00,41.19957436,2018,11,19,0,20,4,47,323,1,4,4,0
13443,13443,2018-11-19 22:00:00,42.65690048,2018,11,19,0,22,4,47,323,1,4,4,0
13444,13444,2018-11-19 23:00:00,47.25214412,2018,11,19,0,23,4,47,323,1,4,4,0
13445,13445,2018-11-20 04:00:00,48.67311946,2018,11,20,1,4,4,47,324,0,1,1,0
13446,13446,2018-11-20 05:00:00,47.14821168,2018,11,20,1,5,4,47,324,0,1,1,0
13447,13447,2018-11-20 06:00:00,47.39222238,2018,11,20,1,6,4,47,324,0,1,1,0
13448,13448,2018-11-20 07:00:00,21.34863009,2018,11,20,1,7,4,47,324,0,2,2,0
13449,13449,2018-11-20 08:00:00,12.18072079,2018,11,20,1,8,4,47,324,0,2,2,0
13450,13450,2018-11-20 10:00:00,21.53303325,2018,11,20,1,10,4,47,324,0,2,2,0
13451,13451,2018-11-20 13:00:00,15.92204348,2018,11,20,1,13,4,47,324,1,3,3,0
13452,13452,2018-11-20 17:00:00,12.23649211,2018,11,20,1,17,4,47,324,1,3,3,0
13453,13453,2018-11-20 19:00:00,25.5568603,2018,11,20,1,19,4,47,324,1,4,4,0
13454,13454,2018-11-20 20:00:00,39.87119783,2018,11,20,1,20,4,47,324,1,4,4,0
13455,13455,2018-11-20 23:00:00,44.34902644,2018,11,20,1,23,4,47,324,1,4,4,0
13456,13456,2018-11-21 00:00:00,48.56361626,2018,11,21,2,0,4,47,325,0,4,4,0
13457,13457,2018-11-21 02:00:00,46.81815955,2018,11,21,2,2,4,47,325,0,1,1,0
13458,13458,2018-11-21 06:00:00,46.16471748,2018,11,21,2,6,4,47,325,0,1,1,0
13459,13459,2018-11-21 08:00:00,13.22387156,2018,11,21,2,8,4,47,325,0,2,2,0
13460,13460,2018-11-21 09:00:00,16.25878059,2018,11,21,2,9,4,47,325,0,2,2,0
13461,13461,2018-11-21 14:00:00,15.46861088,2018,11,21,2,14,4,47,325,1,3,3,0
13462,13462,2018-11-21 16:00:00,18.25916904,2018,11,21,2,16,4,47,325,1,3,3,0
13463,13463,2018-11-21 17:00:00,10.61402516,2018,11,21,2,17,4,47,325,1,3,3,0
13464,13464,2018-11-21 19:00:00,15.23818596,2018,11,21,2,19,4,47,325,1,4,4,0
13465,13465,2018-11-21 22:00:00,35.92258503,2018,11,21,2,22,4,47,325,1,4,4,0
13466,13466,2018-11-22 00:00:00,47.58988352,2018,11,22,3,0,4,47,326,0,4,4,0
13467,13467,2018-11-22 03:00:00,48.60479293,2018,11,22,3,3,4,47,326,0,1,1,0
13468,13468,2018-11-22 05:00:00,48.47144766,2018,11,22,3,5,4,47,326,0,1,1,0
13469,13469,2018-11-22 06:00:00,45.06094366,2018,11,22,3,6,4,47,326,0,1,1,0
13470,13470,2018-11-22 08:00:00,13.90985264,2018,11,22,3,8,4,47,326,0,2,2,0
13471,13471,2018-11-22 12:00:00,15.72011215,2018,11,22,3,12,4,47,326,1,2,2,0
13472,13472,2018-11-22 13:00:00,15.34148841,2018,11,22,3,13,4,47,326,1,3,3,0
13473,13473,2018-11-22 17:00:00,7.4798844760000005,2018,11,22,3,17,4,47,326,1,3,3,0
13474,13474,2018-11-22 18:00:00,8.761468853,2018,11,22,3,18,4,47,326,1,3,3,0
13475,13475,2018-11-22 19:00:00,20.86160548,2018,11,22,3,19,4,47,326,1,4,4,0
13476,13476,2018-11-22 21:00:00,41.948307299999996,2018,11,22,3,21,4,47,326,1,4,4,0
13477,13477,2018-11-22 23:00:00,41.74504137,2018,11,22,3,23,4,47,326,1,4,4,0
13478,13478,2018-11-23 00:00:00,49.00785149,2018,11,23,4,0,4,47,327,0,4,4,0
13479,13479,2018-11-23 02:00:00,47.80162525,2018,11,23,4,2,4,47,327,0,1,1,0
13480,13480,2018-11-23 03:00:00,50.11268367,2018,11,23,4,3,4,47,327,0,1,1,0
13481,13481,2018-11-23 04:00:00,46.79642878,2018,11,23,4,4,4,47,327,0,1,1,0
13482,13482,2018-11-23 06:00:00,47.85766935,2018,11,23,4,6,4,47,327,0,1,1,0
13483,13483,2018-11-23 08:00:00,13.30529147,2018,11,23,4,8,4,47,327,0,2,2,0
13484,13484,2018-11-23 09:00:00,18.356340300000003,2018,11,23,4,9,4,47,327,0,2,2,0
13485,13485,2018-11-23 14:00:00,15.29083302,2018,11,23,4,14,4,47,327,1,3,3,0
13486,13486,2018-11-23 16:00:00,14.08937632,2018,11,23,4,16,4,47,327,1,3,3,0
13487,13487,2018-11-23 18:00:00,8.291099494,2018,11,23,4,18,4,47,327,1,3,3,0
13488,13488,2018-11-23 19:00:00,17.39462054,2018,11,23,4,19,4,47,327,1,4,4,0
13489,13489,2018-11-23 21:00:00,45.74846535,2018,11,23,4,21,4,47,327,1,4,4,0
13490,13490,2018-11-23 22:00:00,35.62666167,2018,11,23,4,22,4,47,327,1,4,4,0
13491,13491,2018-11-24 01:00:00,48.06693007,2018,11,24,5,1,4,47,328,0,1,1,0
13492,13492,2018-11-24 02:00:00,48.36654036,2018,11,24,5,2,4,47,328,0,1,1,0
13493,13493,2018-11-24 03:00:00,49.5189164,2018,11,24,5,3,4,47,328,0,1,1,0
13494,13494,2018-11-24 04:00:00,50.06340511,2018,11,24,5,4,4,47,328,0,1,1,0
13495,13495,2018-11-24 07:00:00,40.74942304,2018,11,24,5,7,4,47,328,0,2,2,0
13496,13496,2018-11-24 08:00:00,26.29322239,2018,11,24,5,8,4,47,328,0,2,2,0
13497,13497,2018-11-24 09:00:00,22.17689703,2018,11,24,5,9,4,47,328,0,2,2,0
13498,13498,2018-11-24 10:00:00,15.22173005,2018,11,24,5,10,4,47,328,0,2,2,0
13499,13499,2018-11-24 14:00:00,16.62628785,2018,11,24,5,14,4,47,328,1,3,3,0
13500,13500,2018-11-24 15:00:00,28.12867417,2018,11,24,5,15,4,47,328,1,3,3,0
13501,13501,2018-11-24 17:00:00,13.82625454,2018,11,24,5,17,4,47,328,1,3,3,0
13502,13502,2018-11-24 18:00:00,19.90284712,2018,11,24,5,18,4,47,328,1,3,3,0
13503,13503,2018-11-24 20:00:00,43.831375,2018,11,24,5,20,4,47,328,1,4,4,0
13504,13504,2018-11-24 21:00:00,41.46170819,2018,11,24,5,21,4,47,328,1,4,4,0
13505,13505,2018-11-24 22:00:00,34.72681253,2018,11,24,5,22,4,47,328,1,4,4,0
13506,13506,2018-11-25 00:00:00,43.75853119,2018,11,25,6,0,4,47,329,0,4,4,1
13507,13507,2018-11-25 01:00:00,47.66744355,2018,11,25,6,1,4,47,329,0,1,1,1
13508,13508,2018-11-25 03:00:00,48.3445664,2018,11,25,6,3,4,47,329,0,1,1,1
13509,13509,2018-11-25 05:00:00,44.6323136,2018,11,25,6,5,4,47,329,0,1,1,1
13510,13510,2018-11-25 06:00:00,45.48164497,2018,11,25,6,6,4,47,329,0,1,1,1
13511,13511,2018-11-25 08:00:00,46.06457206,2018,11,25,6,8,4,47,329,0,2,2,1
13512,13512,2018-11-25 13:00:00,37.04219091,2018,11,25,6,13,4,47,329,1,3,3,1
13513,13513,2018-11-25 16:00:00,37.90577428,2018,11,25,6,16,4,47,329,1,3,3,1
13514,13514,2018-11-25 17:00:00,39.32401987,2018,11,25,6,17,4,47,329,1,3,3,1
13515,13515,2018-11-25 19:00:00,40.44959813,2018,11,25,6,19,4,47,329,1,4,4,1
13516,13516,2018-11-25 20:00:00,41.89103802,2018,11,25,6,20,4,47,329,1,4,4,1
13517,13517,2018-11-26 03:00:00,48.17828014,2018,11,26,0,3,4,48,330,0,1,1,0
13518,13518,2018-11-26 04:00:00,47.18015981,2018,11,26,0,4,4,48,330,0,1,1,0
13519,13519,2018-11-26 06:00:00,40.91788375,2018,11,26,0,6,4,48,330,0,1,1,0
13520,13520,2018-11-26 12:00:00,21.43488685,2018,11,26,0,12,4,48,330,1,2,2,0
13521,13521,2018-11-26 13:00:00,21.66938673,2018,11,26,0,13,4,48,330,1,3,3,0
13522,13522,2018-11-26 14:00:00,17.81487281,2018,11,26,0,14,4,48,330,1,3,3,0
13523,13523,2018-11-26 15:00:00,13.759860999999999,2018,11,26,0,15,4,48,330,1,3,3,0
13524,13524,2018-11-26 17:00:00,15.98038762,2018,11,26,0,17,4,48,330,1,3,3,0
13525,13525,2018-11-26 19:00:00,18.17821572,2018,11,26,0,19,4,48,330,1,4,4,0
13526,13526,2018-11-26 20:00:00,39.01068901,2018,11,26,0,20,4,48,330,1,4,4,0
13527,13527,2018-11-26 21:00:00,44.15549976,2018,11,26,0,21,4,48,330,1,4,4,0
13528,13528,2018-11-26 22:00:00,43.83498839,2018,11,26,0,22,4,48,330,1,4,4,0
13529,13529,2018-11-26 23:00:00,45.82561038,2018,11,26,0,23,4,48,330,1,4,4,0
13530,13530,2018-11-27 00:00:00,49.83532787,2018,11,27,1,0,4,48,331,0,4,4,0
13531,13531,2018-11-27 01:00:00,47.7110098,2018,11,27,1,1,4,48,331,0,1,1,0
13532,13532,2018-11-27 03:00:00,48.8474397,2018,11,27,1,3,4,48,331,0,1,1,0
13533,13533,2018-11-27 04:00:00,47.17612808,2018,11,27,1,4,4,48,331,0,1,1,0
13534,13534,2018-11-27 05:00:00,48.17813854,2018,11,27,1,5,4,48,331,0,1,1,0
13535,13535,2018-11-27 06:00:00,45.58389544,2018,11,27,1,6,4,48,331,0,1,1,0
13536,13536,2018-11-27 07:00:00,24.00190082,2018,11,27,1,7,4,48,331,0,2,2,0
13537,13537,2018-11-27 08:00:00,13.90386751,2018,11,27,1,8,4,48,331,0,2,2,0
13538,13538,2018-11-27 09:00:00,17.39975757,2018,11,27,1,9,4,48,331,0,2,2,0
13539,13539,2018-11-27 10:00:00,22.36077172,2018,11,27,1,10,4,48,331,0,2,2,0
13540,13540,2018-11-27 12:00:00,21.56248627,2018,11,27,1,12,4,48,331,1,2,2,0
13541,13541,2018-11-27 14:00:00,11.47553284,2018,11,27,1,14,4,48,331,1,3,3,0
13542,13542,2018-11-27 15:00:00,17.39710207,2018,11,27,1,15,4,48,331,1,3,3,0
13543,13543,2018-11-27 19:00:00,17.94230499,2018,11,27,1,19,4,48,331,1,4,4,0
13544,13544,2018-11-27 20:00:00,31.99392009,2018,11,27,1,20,4,48,331,1,4,4,0
13545,13545,2018-11-27 21:00:00,44.59641713,2018,11,27,1,21,4,48,331,1,4,4,0
13546,13546,2018-11-27 22:00:00,33.64021841,2018,11,27,1,22,4,48,331,1,4,4,0
13547,13547,2018-11-27 23:00:00,42.73948171,2018,11,27,1,23,4,48,331,1,4,4,0
13548,13548,2018-11-28 02:00:00,46.58945178,2018,11,28,2,2,4,48,332,0,1,1,0
13549,13549,2018-11-28 03:00:00,47.86704855,2018,11,28,2,3,4,48,332,0,1,1,0
13550,13550,2018-11-28 04:00:00,45.41594781,2018,11,28,2,4,4,48,332,0,1,1,0
13551,13551,2018-11-28 07:00:00,20.10872565,2018,11,28,2,7,4,48,332,0,2,2,0
13552,13552,2018-11-28 09:00:00,15.27221121,2018,11,28,2,9,4,48,332,0,2,2,0
13553,13553,2018-11-28 10:00:00,19.40455065,2018,11,28,2,10,4,48,332,0,2,2,0
13554,13554,2018-11-28 11:00:00,21.79960958,2018,11,28,2,11,4,48,332,0,2,2,0
13555,13555,2018-11-28 12:00:00,14.81974601,2018,11,28,2,12,4,48,332,1,2,2,0
13556,13556,2018-11-28 13:00:00,16.35113745,2018,11,28,2,13,4,48,332,1,3,3,0
13557,13557,2018-11-28 14:00:00,12.6453096,2018,11,28,2,14,4,48,332,1,3,3,0
13558,13558,2018-11-28 15:00:00,22.07777768,2018,11,28,2,15,4,48,332,1,3,3,0
13559,13559,2018-11-28 16:00:00,15.53280303,2018,11,28,2,16,4,48,332,1,3,3,0
13560,13560,2018-11-28 18:00:00,7.4961748120000005,2018,11,28,2,18,4,48,332,1,3,3,0
13561,13561,2018-11-28 19:00:00,16.24650648,2018,11,28,2,19,4,48,332,1,4,4,0
13562,13562,2018-11-28 22:00:00,40.534905200000004,2018,11,28,2,22,4,48,332,1,4,4,0
13563,13563,2018-11-28 23:00:00,42.8424916,2018,11,28,2,23,4,48,332,1,4,4,0
13564,13564,2018-11-29 00:00:00,46.13644604,2018,11,29,3,0,4,48,333,0,4,4,0
13565,13565,2018-11-29 02:00:00,46.72299837,2018,11,29,3,2,4,48,333,0,1,1,0
13566,13566,2018-11-29 03:00:00,47.81686261,2018,11,29,3,3,4,48,333,0,1,1,0
13567,13567,2018-11-29 05:00:00,46.50676356,2018,11,29,3,5,4,48,333,0,1,1,0
13568,13568,2018-11-29 06:00:00,45.74803788,2018,11,29,3,6,4,48,333,0,1,1,0
13569,13569,2018-11-29 07:00:00,25.19007826,2018,11,29,3,7,4,48,333,0,2,2,0
13570,13570,2018-11-29 09:00:00,19.37346202,2018,11,29,3,9,4,48,333,0,2,2,0
13571,13571,2018-11-29 10:00:00,14.29160403,2018,11,29,3,10,4,48,333,0,2,2,0
13572,13572,2018-11-29 13:00:00,21.77214458,2018,11,29,3,13,4,48,333,1,3,3,0
13573,13573,2018-11-29 15:00:00,24.00289995,2018,11,29,3,15,4,48,333,1,3,3,0
13574,13574,2018-11-29 17:00:00,10.2227372,2018,11,29,3,17,4,48,333,1,3,3,0
13575,13575,2018-11-29 18:00:00,8.439262377,2018,11,29,3,18,4,48,333,1,3,3,0
13576,13576,2018-11-29 19:00:00,15.33113022,2018,11,29,3,19,4,48,333,1,4,4,0
13577,13577,2018-11-29 20:00:00,24.0406538,2018,11,29,3,20,4,48,333,1,4,4,0
13578,13578,2018-11-29 21:00:00,44.99448187,2018,11,29,3,21,4,48,333,1,4,4,0
13579,13579,2018-11-29 22:00:00,35.96224081,2018,11,29,3,22,4,48,333,1,4,4,0
13580,13580,2018-11-29 23:00:00,41.5401526,2018,11,29,3,23,4,48,333,1,4,4,0
13581,13581,2018-11-30 01:00:00,50.41076777,2018,11,30,4,1,4,48,334,0,1,1,0
13582,13582,2018-11-30 02:00:00,46.54443504,2018,11,30,4,2,4,48,334,0,1,1,0
13583,13583,2018-11-30 03:00:00,49.24983755,2018,11,30,4,3,4,48,334,0,1,1,0
13584,13584,2018-11-30 04:00:00,48.97569471,2018,11,30,4,4,4,48,334,0,1,1,0
13585,13585,2018-11-30 05:00:00,46.92930161,2018,11,30,4,5,4,48,334,0,1,1,0
13586,13586,2018-11-30 09:00:00,17.142979800000003,2018,11,30,4,9,4,48,334,0,2,2,0
13587,13587,2018-11-30 11:00:00,19.05360768,2018,11,30,4,11,4,48,334,0,2,2,0
13588,13588,2018-11-30 15:00:00,18.63669574,2018,11,30,4,15,4,48,334,1,3,3,0
13589,13589,2018-11-30 16:00:00,8.279806459,2018,11,30,4,16,4,48,334,1,3,3,0
13590,13590,2018-11-30 17:00:00,8.596855905,2018,11,30,4,17,4,48,334,1,3,3,0
13591,13591,2018-11-30 20:00:00,41.79881843,2018,11,30,4,20,4,48,334,1,4,4,0
13592,13592,2018-11-30 21:00:00,47.95489251,2018,11,30,4,21,4,48,334,1,4,4,0
13593,13593,2018-11-30 23:00:00,42.75725614,2018,11,30,4,23,4,48,334,1,4,4,0
13594,13594,2018-12-01 00:00:00,46.18719267,2018,12,1,5,0,4,48,335,0,4,4,0
13595,13595,2018-12-01 01:00:00,50.65413549,2018,12,1,5,1,4,48,335,0,1,1,0
13596,13596,2018-12-01 05:00:00,49.48978565,2018,12,1,5,5,4,48,335,0,1,1,0
13597,13597,2018-12-01 06:00:00,49.16405387,2018,12,1,5,6,4,48,335,0,1,1,0
13598,13598,2018-12-01 07:00:00,41.1153828,2018,12,1,5,7,4,48,335,0,2,2,0
13599,13599,2018-12-01 10:00:00,18.87941077,2018,12,1,5,10,4,48,335,0,2,2,0
13600,13600,2018-12-01 11:00:00,21.25276084,2018,12,1,5,11,4,48,335,0,2,2,0
13601,13601,2018-12-01 15:00:00,15.46948361,2018,12,1,5,15,4,48,335,1,3,3,0
13602,13602,2018-12-01 19:00:00,32.58809899,2018,12,1,5,19,4,48,335,1,4,4,0
13603,13603,2018-12-01 21:00:00,40.05513781,2018,12,1,5,21,4,48,335,1,4,4,0
13604,13604,2018-12-02 01:00:00,48.98633417,2018,12,2,6,1,4,48,336,0,1,1,1
